record_id,screen_title_abstract,screen_title_abstract_reason,decision_source,decision_note
SCHPRISMA-000208,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH3_HIGH_INFORMATION_TA_2026-08-31,"Primary study explicitly evaluates pollinators and seed predators as selective agents on plant and floral traits; retain for full-text same-A and selection coding."
SCHPRISMA-000209,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH3_HIGH_INFORMATION_TA_2026-08-31,"Primary study explicitly tests selection on floral pigmentation by pollinators and seed predators in a color polymorphism; high-priority full-text candidate."
SCHPRISMA-000211,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH3_HIGH_INFORMATION_TA_2026-08-31,"Preprint of a disruptive-selection study jointly involving pollinators and seed predators on flower height; retain until duplicate/report independence is resolved at full text."
SCHPRISMA-000212,EXCLUDE,TA_NOT_PRIMARY_OR_RELEVANT_SYNTHESIS,SOURCE_VERIFIED_BATCH3_HIGH_INFORMATION_TA_2026-08-31,"Zenodo data/archive object for the disruptive-selection study, not an independent primary report."
SCHPRISMA-000213,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH3_HIGH_INFORMATION_TA_2026-08-31,"Published disruptive-selection study jointly evaluates pollinator and seed-predator selection on flower height; retain."
SCHPRISMA-000221,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH3_HIGH_INFORMATION_TA_2026-08-31,"Experimental flower herbivory with dose-dependent pollinator response; retain to determine whether florivory is only an antecedent treatment or also yields a shared floral-coordinate lane."
SCHPRISMA-000225,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH3_HIGH_INFORMATION_TA_2026-08-31,"Florivory and floral-visitor attraction are directly linked in a buzz-pollinated plant; retain for induced-floral-state and outcome coding."
SCHPRISMA-000244,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH3_HIGH_INFORMATION_TA_2026-08-31,"Primary study experimentally distinguishes mutualistic and antagonistic bee visitors, floral-resource use and pollination consequences; retain."
SCHPRISMA-000251,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH3_HIGH_INFORMATION_TA_2026-08-31,"Primary florivory study jointly reports floral visitors and reproductive success; retain for same-coordinate/full-fitness adjudication."
SCHPRISMA-000253,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH3_HIGH_INFORMATION_TA_2026-08-31,"Primary study jointly examines flower/seed predators, pollinators and fruit production in sequentially flowering congeners; retain."
SCHPRISMA-000255,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH3_HIGH_INFORMATION_TA_2026-08-31,"Dissertation links herbivory to plant architecture, flowering phenology, flower-visitor activity and reproductive success; uncertainty resolves to full text."
SCHPRISMA-000201,EXCLUDE,TA_NOT_FLORAL_SIGNAL,SOURCE_VERIFIED_BATCH3_HIGH_INFORMATION_TA_2026-08-31,"Diesel/ozone experiment concerns flying-insect community responses; pollinators and parasitoids are measured, but a focal plant floral attraction/display coordinate is not the study object."
SCHPRISMA-000203,EXCLUDE,TA_NO_ANTAGONIST_COMPONENT,SOURCE_VERIFIED_BATCH3_HIGH_INFORMATION_TA_2026-08-31,"Campanula study reconstructs visual/olfactory floral-cue evolution in bee-pollinated species; herbivores are proposed as possible external drivers rather than a measured focal antagonist channel."
SCHPRISMA-000207,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH3_HIGH_INFORMATION_TA_2026-08-31,"Classic alkaloid study links plant fitness to both herbivory and pollination; retain to determine whether the chemical coordinate is floral and commensurable under SCH."
SCHPRISMA-000217,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH3_HIGH_INFORMATION_TA_2026-08-31,"Lithophragma study directly analyzes geographic visitor-assembly variation around the pollinating floral parasite Greya and floral morphology; retain for geography/dual-role coding."
SCHPRISMA-000220,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH3_HIGH_INFORMATION_TA_2026-08-31,"Reward-removal experiment measures bumblebee attraction in a system where nectar robbers and pollen thieves also consume the focal rewards; retain for same-reward-coordinate adjudication."
SCHPRISMA-000232,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH3_HIGH_INFORMATION_TA_2026-08-31,"Flower-colour polymorphism study includes pollination and herbivore context; retain conservatively for full-text evolutionary/antagonist-role coding."
SCHPRISMA-000234,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH3_HIGH_INFORMATION_TA_2026-08-31,"Primary study explicitly frames ecological costs of herbivore resistance in the currency of pollination; retain for floral-coordinate and mechanism coding."
SCHPRISMA-000252,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH3_HIGH_INFORMATION_TA_2026-08-31,"Florivory study explicitly measures plant-pollinator interactions and male/female reproductive components; retain."
SCHPRISMA-000254,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH3_HIGH_INFORMATION_TA_2026-08-31,"Primary experiment links herbivory/inbreeding to pollinators and mating-system consequences; retain to establish whether a declared floral A mediates the interaction."
SCHPRISMA-000256,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH3_HIGH_INFORMATION_TA_2026-08-31,"Herbivory study links leaf-beetle damage, pollination success and fruit development; retain conservatively for induced-state/full-fitness coding."
SCHPRISMA-000258,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH3_HIGH_INFORMATION_TA_2026-08-31,"Nectar-robbing report measures pollinator behavior and pollination success; retain pending duplicate resolution with SCHPRISMA-000259."
SCHPRISMA-000259,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH3_HIGH_INFORMATION_TA_2026-08-31,"Published/DOI representation of the Incarvillea nectar-robbing study; retain at TA and resolve duplicate independence at full text."
SCHPRISMA-000261,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH3_HIGH_INFORMATION_TA_2026-08-31,"Deceptive-orchid study jointly evaluates pollination limitation, seed predation and female reproductive success; retain for floral-trait and fitness coding."
SCHPRISMA-000277,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH3_HIGH_INFORMATION_TA_2026-08-31,"Threatened-alpine-plant study combines pollination, seed predation, isolation and reproductive success; retain as a potential geography/fitness system."
SCHPRISMA-000278,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH3_HIGH_INFORMATION_TA_2026-08-31,"Field study evaluates antagonists across floral morphs and contains pollination context; retain for same-morph and spatial coding."
SCHPRISMA-000280,EXCLUDE,TA_NO_ANTAGONIST_COMPONENT,SOURCE_VERIFIED_BATCH3_HIGH_INFORMATION_TA_2026-08-31,"The word parasitic describes Cytinus as a parasitic plant; the study is about small-mammal pollination and does not supply a focal plant antagonist/exploiter channel."
SCHPRISMA-000282,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH3_HIGH_INFORMATION_TA_2026-08-31,"Primary study demonstrates recruitment of ancestrally/factually florivorous plant bugs as specialized pollinators and identifies an attractive floral volatile; retain as a high-value role-transition/evolutionary candidate."
SCHPRISMA-000283,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH3_HIGH_INFORMATION_TA_2026-08-31,"Study reports short-term floral-trait shifts associated with nectar robbing and pollinator context; retain for plasticity versus evolutionary-state coding."
SCHPRISMA-000284,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH3_HIGH_INFORMATION_TA_2026-08-31,"Herbivore-tolerance study explicitly analyzes selection on floral traits/inflorescence architecture with pollination context; retain."
SCHPRISMA-000288,EXCLUDE,TA_NO_ANTAGONIST_COMPONENT,SOURCE_VERIFIED_BATCH3_HIGH_INFORMATION_TA_2026-08-31,"Short New Phytologist commentary concerns electrostatic floral form and pollination; antagonist references are not a focal biological channel."
SCHPRISMA-000289,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH3_HIGH_INFORMATION_TA_2026-08-31,"Four-generation experimental-evolution study shows floral fragrance evolves differently when herbivore load is reduced and interprets a pollination-herbivory trade-off; retain in evolutionary lane."
SCHPRISMA-000295,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH3_HIGH_INFORMATION_TA_2026-08-31,"Experimental florivory study directly measures effects on pollinators in Opuntia; retain for induced-state and reproductive-outcome coding."
